STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2001,,17.315,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2000,,17.055,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1999,,16.624,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1998,,16.348,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1997,,16.286,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2022,,21.541,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2021,,21.26,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2020,,20.969,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2019,,21.646,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,21.487,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2017,,21.175,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,21.164,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,21.298,,A,Normal value,0,Units,TOTALTAX,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2013,,0.534,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1996,,0.541,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1995,,0.585,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1994,,0.506,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1993,,0.485,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1992,,0.443,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1991,,0.608,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1990,,0.621,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,0.509,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,0.501,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,0.483,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2009,,0.481,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2008,,0.497,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2007,,0.485,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2006,,0.695,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2005,,0.765,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2004,,0.738,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2003,,0.619,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2002,,0.593,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2001,,0.584,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2000,,0.603,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1999,,0.534,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1998,,0.504,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1997,,0.505,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2022,,0.485,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2021,,0.479,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2020,,0.472,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2019,,0.495,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,0.508,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2017,,0.503,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,0.497,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,0.503,,A,Normal value,0,Units,5113,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2013,,0.259,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1996,,0.248,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1995,,0.271,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1994,,0.305,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1993,,0.326,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1992,,0.362,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1991,,0.383,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1990,,0.435,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,0.24,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,0.24,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,0.261,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2009,,0.271,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2008,,0.239,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2007,,0.25,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2006,,0.274,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2005,,0.257,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2004,,0.287,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2003,,0.209,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2002,,0.204,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2001,,0.213,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2000,,0.203,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1999,,0.24,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1998,,0.226,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),Comparative tables of Revenue Statistics in Latin America and the Caribbean,I,A9,Latin America and the Caribbean,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,1997,,0.28,,A,Normal value,0,Units,6000,,1,One,_Z,Not applicable
