Fecha (dd/mm/aaaa),Orden del plazo,Plazo,Días plazo real,Tipo de aprobación,Tasa efectiva (%),Tasa nominal (%)
11/26/2014,1,Overnight,1,Normal,4.501,4.343
11/27/2014,1,Overnight,1,Normal,4.502,4.344
11/28/2014,1,Overnight,3,Normal,4.502,4.344
12/01/2014,1,Overnight,1,Normal,4.502,4.344
12/02/2014,1,Overnight,1,Normal,4.501,4.343
12/03/2014,1,Overnight,1,Normal,4.499,4.341
12/04/2014,1,Overnight,1,Normal,4.501,4.343
12/05/2014,1,Overnight,4,Normal,4.503,4.345
12/09/2014,1,Overnight,1,Normal,4.506,4.347
12/10/2014,1,Overnight,1,Normal,4.508,4.349
12/11/2014,1,Overnight,1,Normal,4.505,4.346
12/12/2014,1,Overnight,3,Normal,4.505,4.347
12/15/2014,1,Overnight,1,Normal,4.506,4.347
12/16/2014,1,Overnight,1,Normal,4.508,4.349
12/17/2014,1,Overnight,1,Normal,4.51,4.351
12/18/2014,1,Overnight,1,Normal,4.507,4.348
12/19/2014,1,Overnight,3,Normal,4.507,4.349
12/22/2014,1,Overnight,1,Normal,4.511,4.352
12/23/2014,1,Overnight,1,Normal,4.519,4.36
12/24/2014,1,Overnight,2,Normal,4.514,4.355
12/26/2014,1,Overnight,3,Normal,4.501,4.343
12/29/2014,1,Overnight,1,Normal,4.51,4.351
12/30/2014,1,Overnight,3,Normal,4.517,4.358
01/02/2015,1,Overnight,3,Normal,4.519,4.36
01/05/2015,1,Overnight,1,Normal,4.522,4.362
01/06/2015,1,Overnight,1,Normal,4.523,4.363
01/07/2015,1,Overnight,1,Normal,4.524,4.364
01/08/2015,1,Overnight,1,Normal,4.525,4.365
01/09/2015,1,Overnight,4,Normal,4.516,4.358
01/13/2015,1,Overnight,1,Normal,4.52,4.361
01/14/2015,1,Overnight,1,Normal,4.523,4.363
01/15/2015,1,Overnight,1,Normal,4.517,4.358
01/16/2015,1,Overnight,3,Normal,4.508,4.35
01/19/2015,1,Overnight,1,Normal,4.517,4.358
01/20/2015,1,Overnight,1,Normal,4.524,4.364
01/21/2015,1,Overnight,1,Normal,4.524,4.364
01/22/2015,1,Overnight,1,Normal,4.516,4.357
01/23/2015,1,Overnight,3,Normal,4.523,4.364
01/26/2015,1,Overnight,1,Normal,4.527,4.367
01/27/2015,1,Overnight,1,Normal,4.53,4.37
01/28/2015,1,Overnight,1,Normal,4.532,4.372
01/29/2015,1,Overnight,1,Normal,4.533,4.373
01/30/2015,1,Overnight,3,Normal,4.536,4.376
02/02/2015,1,Overnight,1,Normal,4.525,4.365
02/03/2015,1,Overnight,1,Normal,4.523,4.363
02/04/2015,1,Overnight,1,Normal,4.531,4.371
02/05/2015,1,Overnight,1,Normal,4.535,4.375
02/06/2015,1,Overnight,3,Normal,4.529,4.37
02/09/2015,1,Overnight,1,Normal,4.525,4.365
02/10/2015,1,Overnight,1,Normal,4.525,4.365
02/11/2015,1,Overnight,1,Normal,4.525,4.365
02/12/2015,1,Overnight,1,Normal,4.523,4.363
02/13/2015,1,Overnight,3,Normal,4.518,4.359
02/16/2015,1,Overnight,1,Normal,4.51,4.351
02/17/2015,1,Overnight,1,Normal,4.502,4.344
02/18/2015,1,Overnight,1,Normal,4.506,4.347
02/19/2015,1,Overnight,1,Normal,4.508,4.349
02/20/2015,1,Overnight,3,Normal,4.508,4.35
02/23/2015,1,Overnight,1,Normal,4.507,4.348
02/24/2015,1,Overnight,1,Normal,4.502,4.344
02/25/2015,1,Overnight,1,Normal,4.499,4.341
02/26/2015,1,Overnight,1,Normal,4.499,4.341
02/27/2015,1,Overnight,3,Normal,4.491,4.334
03/02/2015,1,Overnight,1,Normal,4.489,4.331
03/03/2015,1,Overnight,1,Normal,4.477,4.32
03/04/2015,1,Overnight,1,Normal,4.488,4.33
03/05/2015,1,Overnight,1,Normal,4.493,4.335
03/06/2015,1,Overnight,3,Normal,4.492,4.335
03/09/2015,1,Overnight,1,Normal,4.5,4.342
03/10/2015,1,Overnight,1,Normal,4.5,4.342
03/11/2015,1,Overnight,1,Normal,4.5,4.342
03/12/2015,1,Overnight,1,Normal,4.498,4.34
03/13/2015,1,Overnight,3,Normal,4.498,4.34
03/16/2015,1,Overnight,1,Normal,4.498,4.34
03/17/2015,1,Overnight,1,Normal,4.5,4.342
03/18/2015,1,Overnight,1,Normal,4.5,4.342
03/19/2015,1,Overnight,1,Normal,4.5,4.342
03/20/2015,1,Overnight,4,Normal,4.503,4.345
03/24/2015,1,Overnight,1,Normal,4.505,4.346
03/25/2015,1,Overnight,1,Normal,4.508,4.349
03/26/2015,1,Overnight,1,Normal,4.51,4.351
03/27/2015,1,Overnight,3,Normal,4.511,4.353
03/30/2015,1,Overnight,1,Normal,4.514,4.355
03/31/2015,1,Overnight,1,Normal,4.517,4.358
04/01/2015,1,Overnight,5,Normal,4.518,4.36
04/06/2015,1,Overnight,1,Normal,4.522,4.362
04/07/2015,1,Overnight,1,Normal,4.524,4.364
04/08/2015,1,Overnight,1,Normal,4.524,4.364
04/09/2015,1,Overnight,1,Normal,4.522,4.362
04/10/2015,1,Overnight,3,Normal,4.52,4.361
04/13/2015,1,Overnight,1,Normal,4.509,4.35
04/14/2015,1,Overnight,1,Normal,4.504,4.345
04/15/2015,1,Overnight,1,Normal,4.504,4.345
04/16/2015,1,Overnight,1,Normal,4.502,4.344
04/17/2015,1,Overnight,3,Normal,4.504,4.346
04/20/2015,1,Overnight,1,Normal,4.508,4.349
04/21/2015,1,Overnight,1,Normal,4.506,4.347
04/22/2015,1,Overnight,1,Normal,4.507,4.348
04/23/2015,1,Overnight,1,Normal,4.507,4.348
04/24/2015,1,Overnight,3,Normal,4.511,4.353
04/27/2015,1,Overnight,1,Normal,4.513,4.354
04/28/2015,1,Overnight,1,Normal,4.52,4.361
04/29/2015,1,Overnight,1,Normal,4.524,4.364
04/30/2015,1,Overnight,4,Normal,4.533,4.374
05/04/2015,1,Overnight,1,Normal,4.523,4.363
05/05/2015,1,Overnight,1,Normal,4.524,4.364
05/06/2015,1,Overnight,1,Normal,4.512,4.353
05/07/2015,1,Overnight,1,Normal,4.507,4.348
05/08/2015,1,Overnight,3,Normal,4.509,4.351
05/11/2015,1,Overnight,1,Normal,4.515,4.356
05/12/2015,1,Overnight,1,Normal,4.506,4.347
05/13/2015,1,Overnight,1,Normal,4.504,4.345
05/14/2015,1,Overnight,1,Normal,4.505,4.346
05/15/2015,1,Overnight,4,Normal,4.511,4.353
05/19/2015,1,Overnight,1,Normal,4.512,4.353
05/20/2015,1,Overnight,1,Normal,4.513,4.354
05/21/2015,1,Overnight,1,Normal,4.508,4.349
05/22/2015,1,Overnight,3,Normal,4.509,4.351
05/25/2015,1,Overnight,1,Normal,4.505,4.346
05/26/2015,1,Overnight,1,Normal,4.507,4.348
05/27/2015,1,Overnight,1,Normal,4.51,4.351
05/28/2015,1,Overnight,1,Normal,4.511,4.352
05/29/2015,1,Overnight,3,Normal,4.508,4.35
06/01/2015,1,Overnight,1,Normal,4.511,4.352
06/02/2015,1,Overnight,1,Normal,4.515,4.356
06/03/2015,1,Overnight,1,Normal,4.517,4.358
06/04/2015,1,Overnight,1,Normal,4.505,4.346
06/05/2015,1,Overnight,4,Normal,4.498,4.341
06/09/2015,1,Overnight,1,Normal,4.502,4.344
06/10/2015,1,Overnight,1,Normal,4.502,4.344
06/11/2015,1,Overnight,1,Normal,4.505,4.346
06/12/2015,1,Overnight,4,Normal,4.508,4.35
06/16/2015,1,Overnight,1,Normal,4.502,4.344
06/17/2015,1,Overnight,1,Normal,4.499,4.341
06/18/2015,1,Overnight,1,Normal,4.499,4.341
06/19/2015,1,Overnight,3,Normal,4.499,4.341
06/22/2015,1,Overnight,1,Normal,4.51,4.351
06/23/2015,1,Overnight,1,Normal,4.513,4.354
06/24/2015,1,Overnight,1,Normal,4.509,4.35
06/25/2015,1,Overnight,1,Normal,4.514,4.355
06/26/2015,1,Overnight,4,Normal,4.519,4.36
06/30/2015,1,Overnight,1,Normal,4.52,4.361
07/01/2015,1,Overnight,1,Normal,4.523,4.363
07/02/2015,1,Overnight,1,Normal,4.527,4.367
07/03/2015,1,Overnight,3,Normal,4.529,4.37
07/06/2015,1,Overnight,1,Normal,4.533,4.373
07/07/2015,1,Overnight,1,Normal,4.517,4.358
07/08/2015,1,Overnight,1,Normal,4.517,4.358
07/09/2015,1,Overnight,1,Normal,4.526,4.366
07/10/2015,1,Overnight,3,Normal,4.523,4.364
07/13/2015,1,Overnight,1,Normal,4.525,4.365
07/14/2015,1,Overnight,1,Normal,4.522,4.362
07/15/2015,1,Overnight,1,Normal,4.523,4.363
07/16/2015,1,Overnight,1,Normal,4.526,4.366
07/17/2015,1,Overnight,4,Normal,4.528,4.369
07/21/2015,1,Overnight,1,Normal,4.532,4.372
07/22/2015,1,Overnight,1,Normal,4.532,4.372
07/23/2015,1,Overnight,1,Normal,4.533,4.373
07/24/2015,1,Overnight,3,Normal,4.537,4.377
07/27/2015,1,Overnight,1,Normal,4.54,4.379
07/28/2015,1,Overnight,1,Normal,4.541,4.38
07/29/2015,1,Overnight,1,Normal,4.536,4.376
07/30/2015,1,Overnight,1,Normal,4.531,4.371
07/31/2015,1,Overnight,3,Normal,4.528,4.369
08/03/2015,1,Overnight,1,Normal,4.53,4.37
08/04/2015,1,Overnight,1,Normal,4.532,4.372
08/05/2015,1,Overnight,1,Normal,4.528,4.368
08/06/2015,1,Overnight,4,Normal,4.526,4.367
08/10/2015,1,Overnight,1,Normal,4.525,4.365
08/11/2015,1,Overnight,1,Normal,4.523,4.363
08/12/2015,1,Overnight,1,Normal,4.518,4.359
08/13/2015,1,Overnight,1,Normal,4.515,4.356
08/14/2015,1,Overnight,4,Normal,4.511,4.353
08/18/2015,1,Overnight,1,Normal,4.506,4.347
08/19/2015,1,Overnight,1,Normal,4.505,4.346
08/20/2015,1,Overnight,1,Normal,4.511,4.352
08/21/2015,1,Overnight,3,Normal,4.514,4.355
08/24/2015,1,Overnight,1,Normal,4.519,4.36
08/25/2015,1,Overnight,1,Normal,4.524,4.364
08/26/2015,1,Overnight,1,Normal,4.523,4.363
08/27/2015,1,Overnight,1,Normal,4.525,4.365
08/28/2015,1,Overnight,3,Normal,4.518,4.359
08/31/2015,1,Overnight,1,Normal,4.515,4.356
09/01/2015,1,Overnight,1,Normal,4.504,4.345
09/02/2015,1,Overnight,1,Normal,4.508,4.349
09/03/2015,1,Overnight,1,Normal,4.51,4.351
09/04/2015,1,Overnight,3,Normal,4.51,4.352
09/07/2015,1,Overnight,1,Normal,4.512,4.353
09/08/2015,1,Overnight,1,Normal,4.515,4.356
09/09/2015,1,Overnight,1,Normal,4.517,4.358
09/10/2015,1,Overnight,1,Normal,4.518,4.359
09/11/2015,1,Overnight,3,Normal,4.52,4.361
09/14/2015,1,Overnight,1,Normal,4.523,4.363
09/15/2015,1,Overnight,1,Normal,4.523,4.363
09/16/2015,1,Overnight,1,Normal,4.52,4.361
09/17/2015,1,Overnight,1,Normal,4.523,4.363
09/18/2015,1,Overnight,3,Normal,4.523,4.364
09/21/2015,1,Overnight,1,Normal,4.525,4.365
09/22/2015,1,Overnight,1,Normal,4.524,4.364
09/23/2015,1,Overnight,1,Normal,4.523,4.363
09/24/2015,1,Overnight,1,Normal,4.523,4.363
09/25/2015,1,Overnight,3,Normal,4.524,4.365
09/28/2015,1,Overnight,1,Normal,4.769,4.595
09/29/2015,1,Overnight,1,Normal,4.774,4.6
09/30/2015,1,Overnight,1,Normal,4.783,4.608
10/01/2015,1,Overnight,1,Normal,4.788,4.613
10/02/2015,1,Overnight,3,Normal,4.795,4.62
10/05/2015,1,Overnight,1,Normal,4.802,4.626
10/06/2015,1,Overnight,1,Normal,4.812,4.636
10/07/2015,1,Overnight,1,Normal,4.819,4.642
10/08/2015,1,Overnight,1,Normal,4.824,4.647
10/09/2015,1,Overnight,4,Normal,4.84,4.663
10/13/2015,1,Overnight,1,Normal,4.857,4.678
10/14/2015,1,Overnight,1,Normal,4.854,4.675
10/15/2015,1,Overnight,1,Normal,4.912,4.73
10/16/2015,1,Overnight,3,Normal,4.928,4.745
10/19/2015,1,Overnight,1,Normal,4.918,4.735
10/20/2015,1,Overnight,1,Normal,4.912,4.73
10/21/2015,1,Overnight,1,Normal,4.896,4.715
10/22/2015,1,Overnight,1,Normal,4.888,4.707
10/23/2015,1,Overnight,3,Normal,4.885,4.705
10/26/2015,1,Overnight,1,Normal,4.825,4.648
10/27/2015,1,Overnight,1,Normal,4.786,4.611
10/28/2015,1,Overnight,1,Normal,4.769,4.595
10/29/2015,1,Overnight,1,Normal,4.753,4.58
10/30/2015,1,Overnight,4,Normal,4.725,4.555
11/03/2015,1,Overnight,1,Normal,5.247,5.044
11/04/2015,1,Overnight,1,Normal,5.206,5.006
11/05/2015,1,Overnight,1,Normal,5.192,4.993
11/06/2015,1,Overnight,3,Normal,5.166,4.969
11/09/2015,1,Overnight,1,Normal,5.151,4.954
11/10/2015,1,Overnight,1,Normal,5.135,4.939
11/11/2015,1,Overnight,1,Normal,5.125,4.93
11/12/2015,1,Overnight,1,Normal,5.118,4.923
11/13/2015,1,Overnight,4,Normal,5.097,4.905
11/17/2015,1,Overnight,1,Normal,5.088,4.895
11/18/2015,1,Overnight,1,Normal,5.093,4.9
11/19/2015,1,Overnight,1,Normal,5.107,4.913
11/20/2015,1,Overnight,3,Normal,5.112,4.918
11/23/2015,1,Overnight,1,Normal,5.123,4.928
11/24/2015,1,Overnight,1,Normal,5.11,4.916
11/25/2015,1,Overnight,1,Normal,5.107,4.913
11/26/2015,1,Overnight,1,Normal,5.108,4.914
11/27/2015,1,Overnight,3,Normal,5.129,4.934
11/30/2015,1,Overnight,1,Normal,5.461,5.245
12/01/2015,1,Overnight,1,Normal,5.44,5.225
12/02/2015,1,Overnight,1,Normal,5.477,5.26
12/03/2015,1,Overnight,1,Normal,5.483,5.265
12/04/2015,1,Overnight,3,Normal,5.486,5.269
12/07/2015,1,Overnight,2,Normal,5.488,5.27
12/09/2015,1,Overnight,1,Normal,5.493,5.275
12/10/2015,1,Overnight,1,Normal,5.497,5.278
12/11/2015,1,Overnight,3,Normal,5.503,5.285
12/14/2015,1,Overnight,1,Normal,5.503,5.284
12/15/2015,1,Overnight,1,Normal,5.515,5.295
12/16/2015,1,Overnight,1,Normal,5.518,5.298
12/17/2015,1,Overnight,1,Normal,5.524,5.304
12/18/2015,1,Overnight,3,Normal,5.533,5.313
12/21/2015,1,Overnight,1,Normal,5.756,5.52
12/22/2015,1,Overnight,1,Normal,5.762,5.526
12/23/2015,1,Overnight,1,Normal,5.761,5.525
12/24/2015,1,Overnight,4,Normal,5.772,5.536
12/28/2015,1,Overnight,1,Normal,5.767,5.53
12/29/2015,1,Overnight,1,Normal,5.775,5.538
12/30/2015,1,Overnight,5,Normal,5.785,5.549
01/04/2016,1,Overnight,1,Normal,5.786,5.548
01/05/2016,1,Overnight,1,Normal,5.776,5.539
01/06/2016,1,Overnight,1,Normal,5.778,5.541
01/07/2016,1,Overnight,1,Normal,5.779,5.542
01/08/2016,1,Overnight,4,Normal,5.78,5.544
01/12/2016,1,Overnight,1,Normal,5.786,5.548
01/13/2016,1,Overnight,1,Normal,5.778,5.541
01/14/2016,1,Overnight,1,Normal,5.778,5.541
01/15/2016,1,Overnight,3,Normal,5.78,5.543
01/18/2016,1,Overnight,1,Normal,5.784,5.546
01/19/2016,1,Overnight,1,Normal,5.771,5.534
01/20/2016,1,Overnight,1,Normal,5.777,5.54
01/21/2016,1,Overnight,1,Normal,5.78,5.543
01/22/2016,1,Overnight,3,Normal,5.778,5.542
01/25/2016,1,Overnight,1,Normal,5.783,5.545
01/26/2016,1,Overnight,1,Normal,5.782,5.544
01/27/2016,1,Overnight,1,Normal,5.774,5.537
01/28/2016,1,Overnight,1,Normal,5.777,5.54
01/29/2016,1,Overnight,3,Normal,5.769,5.533
02/01/2016,1,Overnight,1,Normal,6.002,5.749
02/02/2016,1,Overnight,1,Normal,5.99,5.738
02/03/2016,1,Overnight,1,Normal,6.001,5.748
02/04/2016,1,Overnight,1,Normal,6.002,5.749
02/05/2016,1,Overnight,3,Normal,6.005,5.753
02/08/2016,1,Overnight,1,Normal,6.006,5.753
02/09/2016,1,Overnight,1,Normal,6.007,5.754
02/10/2016,1,Overnight,1,Normal,6.008,5.755
02/11/2016,1,Overnight,1,Normal,6.006,5.753
02/12/2016,1,Overnight,3,Normal,6.003,5.751
02/15/2016,1,Overnight,1,Normal,6.011,5.758
02/16/2016,1,Overnight,1,Normal,5.994,5.742
02/17/2016,1,Overnight,1,Normal,6.007,5.754
02/18/2016,1,Overnight,1,Normal,6.003,5.75
02/19/2016,1,Overnight,3,Normal,6.007,5.755
02/22/2016,1,Overnight,1,Normal,6.261,5.99
02/23/2016,1,Overnight,1,Normal,6.25,5.98
02/24/2016,1,Overnight,1,Normal,6.247,5.977
02/25/2016,1,Overnight,1,Normal,6.247,5.977
02/26/2016,1,Overnight,3,Normal,6.249,5.98
02/29/2016,1,Overnight,1,Normal,6.247,5.977
03/01/2016,1,Overnight,1,Normal,6.237,5.968
03/02/2016,1,Overnight,1,Normal,6.247,5.977
03/03/2016,1,Overnight,1,Normal,6.246,5.976
03/04/2016,1,Overnight,3,Normal,6.251,5.982
03/07/2016,1,Overnight,1,Normal,6.249,5.979
03/08/2016,1,Overnight,1,Normal,6.247,5.977
03/09/2016,1,Overnight,1,Normal,6.25,5.98
03/10/2016,1,Overnight,1,Normal,6.253,5.983
03/11/2016,1,Overnight,3,Normal,6.25,5.981
03/14/2016,1,Overnight,1,Normal,6.249,5.979
03/15/2016,1,Overnight,1,Normal,6.234,5.965
03/16/2016,1,Overnight,1,Normal,6.245,5.975
03/17/2016,1,Overnight,1,Normal,6.249,5.979
03/18/2016,1,Overnight,4,Normal,6.25,5.981
03/22/2016,1,Overnight,1,Normal,6.502,6.214
03/23/2016,1,Overnight,5,Normal,6.497,6.211
03/28/2016,1,Overnight,1,Normal,6.5,6.212
03/29/2016,1,Overnight,1,Normal,6.496,6.208
03/30/2016,1,Overnight,1,Normal,6.507,6.218
03/31/2016,1,Overnight,1,Normal,6.505,6.216
04/01/2016,1,Overnight,3,Normal,6.499,6.212
04/04/2016,1,Overnight,1,Normal,6.5,6.212
04/05/2016,1,Overnight,1,Normal,6.5,6.212
04/06/2016,1,Overnight,1,Normal,6.502,6.214
04/07/2016,1,Overnight,1,Normal,6.504,6.215
04/08/2016,1,Overnight,3,Normal,6.501,6.214
04/11/2016,1,Overnight,1,Normal,6.499,6.211
04/12/2016,1,Overnight,1,Normal,6.497,6.209
04/13/2016,1,Overnight,1,Normal,6.499,6.211
04/14/2016,1,Overnight,1,Normal,6.499,6.211
04/15/2016,1,Overnight,3,Normal,6.498,6.211
04/18/2016,1,Overnight,1,Normal,6.495,6.207
04/19/2016,1,Overnight,1,Normal,6.495,6.207
04/20/2016,1,Overnight,1,Normal,6.495,6.207
04/21/2016,1,Overnight,1,Normal,6.494,6.206
04/22/2016,1,Overnight,3,Normal,6.498,6.211
04/25/2016,1,Overnight,1,Normal,6.499,6.211
04/26/2016,1,Overnight,1,Normal,6.489,6.202
04/27/2016,1,Overnight,1,Normal,6.502,6.214
04/28/2016,1,Overnight,1,Normal,6.505,6.216
04/29/2016,1,Overnight,3,Normal,6.505,6.217
05/02/2016,1,Overnight,1,Normal,7,6.674
05/03/2016,1,Overnight,1,Normal,7.001,6.675
05/04/2016,1,Overnight,1,Normal,7.001,6.675
05/05/2016,1,Overnight,1,Normal,7.001,6.675
05/06/2016,1,Overnight,4,Normal,6.999,6.675
05/10/2016,1,Overnight,1,Normal,6.986,6.661
05/11/2016,1,Overnight,1,Normal,6.998,6.672
05/12/2016,1,Overnight,1,Normal,7.003,6.677
05/13/2016,1,Overnight,3,Normal,7.004,6.679
05/16/2016,1,Overnight,1,Normal,7.003,6.677
05/17/2016,1,Overnight,1,Normal,7.003,6.677
05/18/2016,1,Overnight,1,Normal,7.007,6.68
05/19/2016,1,Overnight,1,Normal,7.008,6.681
05/20/2016,1,Overnight,3,Normal,7.008,6.682
05/23/2016,1,Overnight,1,Normal,7.019,6.691
05/24/2016,1,Overnight,1,Normal,7.006,6.679
05/25/2016,1,Overnight,1,Normal,7.027,6.699
05/26/2016,1,Overnight,1,Normal,7.037,6.708
05/27/2016,1,Overnight,4,Normal,7.046,6.718
05/31/2016,1,Overnight,1,Normal,7.253,6.907
06/01/2016,1,Overnight,1,Normal,7.26,6.913
06/02/2016,1,Overnight,1,Normal,7.265,6.918
06/03/2016,1,Overnight,4,Normal,7.259,6.914
06/07/2016,1,Overnight,1,Normal,7.26,6.913
06/08/2016,1,Overnight,1,Normal,7.263,6.916
06/09/2016,1,Overnight,1,Normal,7.266,6.919
06/10/2016,1,Overnight,3,Normal,7.266,6.92
06/13/2016,1,Overnight,1,Normal,7.27,6.922
06/14/2016,1,Overnight,1,Normal,7.261,6.914
06/15/2016,1,Overnight,1,Normal,7.252,6.906
06/16/2016,1,Overnight,1,Normal,7.25,6.904
06/17/2016,1,Overnight,3,Normal,7.25,6.905
06/20/2016,1,Overnight,1,Normal,7.259,6.912
06/21/2016,1,Overnight,1,Normal,7.267,6.92
06/22/2016,1,Overnight,1,Normal,7.271,6.923
06/23/2016,1,Overnight,1,Normal,7.498,7.132
06/24/2016,1,Overnight,3,Normal,7.505,7.14
06/27/2016,1,Overnight,1,Normal,7.505,7.138
06/28/2016,1,Overnight,1,Normal,7.5,7.134
06/29/2016,1,Overnight,1,Normal,7.498,7.132
06/30/2016,1,Overnight,1,Normal,7.5,7.134
07/01/2016,1,Overnight,4,Normal,7.493,7.129
07/05/2016,1,Overnight,1,Normal,7.491,7.125
07/06/2016,1,Overnight,1,Normal,7.494,7.128
07/07/2016,1,Overnight,1,Normal,7.493,7.127
07/08/2016,1,Overnight,3,Normal,7.488,7.124
07/11/2016,1,Overnight,1,Normal,7.482,7.117
07/12/2016,1,Overnight,1,Normal,7.477,7.113
07/13/2016,1,Overnight,1,Normal,7.477,7.113
07/14/2016,1,Overnight,1,Normal,7.469,7.105
07/15/2016,1,Overnight,3,Normal,7.457,7.096
07/18/2016,1,Overnight,1,Normal,7.449,7.087
07/19/2016,1,Overnight,2,Normal,7.449,7.088
07/21/2016,1,Overnight,1,Normal,7.451,7.089
07/22/2016,1,Overnight,3,Normal,7.443,7.083
07/25/2016,1,Overnight,1,Normal,7.45,7.088
07/26/2016,1,Overnight,1,Normal,7.451,7.089
07/27/2016,1,Overnight,1,Normal,7.445,7.083
07/28/2016,1,Overnight,1,Normal,7.443,7.081
07/29/2016,1,Overnight,3,Normal,7.429,7.07
08/01/2016,1,Overnight,1,Normal,7.736,7.35
08/02/2016,1,Overnight,1,Normal,7.724,7.339
08/03/2016,1,Overnight,1,Normal,7.743,7.356
08/04/2016,1,Overnight,1,Normal,7.75,7.363
08/05/2016,1,Overnight,3,Normal,7.756,7.37
08/08/2016,1,Overnight,1,Normal,7.762,7.374
08/09/2016,1,Overnight,1,Normal,7.764,7.376
08/10/2016,1,Overnight,1,Normal,7.767,7.378
08/11/2016,1,Overnight,1,Normal,7.768,7.379
08/12/2016,1,Overnight,4,Normal,7.768,7.382
08/16/2016,1,Overnight,1,Normal,7.784,7.394
08/17/2016,1,Overnight,1,Normal,7.78,7.39
08/18/2016,1,Overnight,1,Normal,7.78,7.39
08/19/2016,1,Overnight,3,Normal,7.78,7.392
08/22/2016,1,Overnight,1,Normal,7.784,7.394
08/23/2016,1,Overnight,1,Normal,7.788,7.398
08/24/2016,1,Overnight,1,Normal,7.786,7.396
08/25/2016,1,Overnight,1,Normal,7.784,7.394
08/26/2016,1,Overnight,3,Normal,7.774,7.386
08/29/2016,1,Overnight,1,Normal,7.765,7.377
08/30/2016,1,Overnight,1,Normal,7.749,7.362
08/31/2016,1,Overnight,1,Normal,7.75,7.363
09/01/2016,1,Overnight,1,Normal,7.747,7.36
09/02/2016,1,Overnight,3,Normal,7.751,7.365
09/05/2016,1,Overnight,1,Normal,7.758,7.37
09/06/2016,1,Overnight,1,Normal,7.757,7.369
09/07/2016,1,Overnight,1,Normal,7.75,7.363
09/08/2016,1,Overnight,1,Normal,7.751,7.364
09/09/2016,1,Overnight,3,Normal,7.758,7.372
09/12/2016,1,Overnight,1,Normal,7.768,7.379
09/13/2016,1,Overnight,1,Normal,7.757,7.369
09/14/2016,1,Overnight,1,Normal,7.76,7.372
09/15/2016,1,Overnight,1,Normal,7.753,7.366
09/16/2016,1,Overnight,3,Normal,7.753,7.367
09/19/2016,1,Overnight,1,Normal,7.756,7.368
09/20/2016,1,Overnight,1,Normal,7.756,7.368
09/21/2016,1,Overnight,1,Normal,7.759,7.371
09/22/2016,1,Overnight,1,Normal,7.762,7.374
09/23/2016,1,Overnight,3,Normal,7.755,7.369
09/26/2016,1,Overnight,1,Normal,7.761,7.373
09/27/2016,1,Overnight,1,Normal,7.756,7.368
09/28/2016,1,Overnight,1,Normal,7.752,7.365
09/29/2016,1,Overnight,1,Normal,7.751,7.364
09/30/2016,1,Overnight,3,Normal,7.749,7.363
10/03/2016,1,Overnight,1,Normal,7.75,7.363
10/04/2016,1,Overnight,1,Normal,7.759,7.371
10/05/2016,1,Overnight,1,Normal,7.76,7.372
10/06/2016,1,Overnight,1,Normal,7.755,7.367
10/07/2016,1,Overnight,3,Normal,7.749,7.363
10/10/2016,1,Overnight,1,Normal,7.75,7.363
10/11/2016,1,Overnight,1,Normal,7.747,7.36
10/12/2016,1,Overnight,1,Normal,7.746,7.359
10/13/2016,1,Overnight,1,Normal,7.749,7.362
10/14/2016,1,Overnight,4,Normal,7.748,7.363
10/18/2016,1,Overnight,1,Normal,7.755,7.367
10/19/2016,1,Overnight,1,Normal,7.759,7.371
10/20/2016,1,Overnight,1,Normal,7.762,7.374
10/21/2016,1,Overnight,3,Normal,7.762,7.375
10/24/2016,1,Overnight,1,Normal,7.756,7.368
10/25/2016,1,Overnight,1,Normal,7.751,7.364
10/26/2016,1,Overnight,1,Normal,7.748,7.361
10/27/2016,1,Overnight,1,Normal,7.748,7.361
10/28/2016,1,Overnight,3,Normal,7.746,7.361
10/31/2016,1,Overnight,1,Normal,7.75,7.363
11/01/2016,1,Overnight,1,Normal,7.75,7.363
11/02/2016,1,Overnight,1,Normal,7.749,7.362
11/03/2016,1,Overnight,1,Normal,7.747,7.36
11/04/2016,1,Overnight,4,Normal,7.741,7.357
11/08/2016,1,Overnight,1,Normal,7.749,7.362
11/09/2016,1,Overnight,1,Normal,7.749,7.362
11/10/2016,1,Overnight,1,Normal,7.748,7.361
11/11/2016,1,Overnight,4,Normal,7.746,7.361
11/15/2016,1,Overnight,1,Normal,7.748,7.361
11/16/2016,1,Overnight,1,Normal,7.746,7.359
11/17/2016,1,Overnight,1,Normal,7.745,7.358
11/18/2016,1,Overnight,3,Normal,7.745,7.36
11/21/2016,1,Overnight,1,Normal,7.75,7.363
11/22/2016,1,Overnight,1,Normal,7.745,7.358
11/23/2016,1,Overnight,1,Normal,7.749,7.362
11/24/2016,1,Overnight,1,Normal,7.751,7.364
11/25/2016,1,Overnight,3,Normal,7.747,7.362
11/28/2016,1,Overnight,1,Normal,7.751,7.364
